date,Bower (JS),Clojars (Clojure),CPAN,CPAN (search),CRAN (R),Crates.io (Rust),GoDoc (Go),Hackage (Haskell),Hex.pm (Elixir/Erlang),LuaRocks (Lua),Maven Central (Java),MELPA (Emacs),npm (node.js),nuget (.NET),Packagist (PHP),Pear (PHP),PyPI,Rubygems.org
2012/06/15,,,25067,25067,3884,,,4058,,,,,10999,6347,,588,21666,40185
2012/06/16,,,25061,25061,3885,,,4063,,,,,11024,6352,,588,21681,40211
2012/06/17,,,25062,25062,3887,,,4064,,,,,11048,6361,,588,21694,40235
2012/06/18,,,,,,,,,,,,,,,,,,
2012/06/19,,,25080,25080,3888,,,4072,,,,,11118,6389,,588,21741,40319
2012/06/20,,,25084,25084,3890,,,4077,,,,,11168,6409,,588,21764,40373
2012/06/21,,,25092,25092,3899,,,4080,,,,,11199,6404,,588,21789,40421
2012/06/22,,,25105,25106,3905,,,4082,,,,,11239,6422,,588,21811,40482
2012/06/23,,,25110,25110,3912,,,4084,,,,,11281,6427,,588,21845,40532
2012/06/24,,,25111,25114,3912,,,4086,,,,,11316,6437,,588,21858,40568
2012/06/25,,,25119,25120,3888,,,4089,,,,,11346,6450,,588,21887,40602
